,Unnamed: 0,Unnamed: 0.1,condition,correct,correct_response,exp_stage,experiment_exp_id,key_press,possible_responses,rt,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
2935,2935,534,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",983,,707401,probe,34.0,poldrack-single-stim,s524
2936,2936,537,AX,0.0,89.0,test,dot_pattern_expectancy,-1.0,"89,71",-1,,711409,probe,35.0,poldrack-single-stim,s524
2937,2937,540,AX,0.0,89.0,test,dot_pattern_expectancy,-1.0,"89,71",-1,,716095,probe,36.0,poldrack-single-stim,s524
2938,2938,543,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",787,,721054,probe,37.0,poldrack-single-stim,s524
2939,2939,546,AX,0.0,89.0,test,dot_pattern_expectancy,71.0,"89,71",815,,725197,probe,38.0,poldrack-single-stim,s524
2940,2940,549,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",428,,729613,probe,39.0,poldrack-single-stim,s524
2941,2941,7,BY,0.0,71.0,practice,dot_pattern_expectancy,-1.0,"89,71",-1,,-85923,probe,0.0,poldrack-single-stim,s525
2942,2942,11,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",582,,-80613,probe,1.0,poldrack-single-stim,s525
2943,2943,15,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",607,,-76107,probe,2.0,poldrack-single-stim,s525
2944,2944,19,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",408,,-71600,probe,3.0,poldrack-single-stim,s525
2945,2945,23,BX,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",457,,-66893,probe,4.0,poldrack-single-stim,s525
2946,2946,27,AY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",608,,-62384,probe,5.0,poldrack-single-stim,s525
2947,2947,31,AY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",867,,-57877,probe,6.0,poldrack-single-stim,s525
2948,2948,35,BX,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",552,,-52370,probe,7.0,poldrack-single-stim,s525
2949,2949,39,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",324,,-47860,probe,8.0,poldrack-single-stim,s525
2950,2950,43,BY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",269,,-42753,probe,9.0,poldrack-single-stim,s525
2951,2951,66,AX,0.0,89.0,test,dot_pattern_expectancy,71.0,"89,71",706,,7282,probe,0.0,poldrack-single-stim,s525
2952,2952,69,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",588,,11288,probe,1.0,poldrack-single-stim,s525
2953,2953,72,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",575,,16246,probe,2.0,poldrack-single-stim,s525
2954,2954,75,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",736,,20524,probe,3.0,poldrack-single-stim,s525
2955,2955,78,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",532,,24939,probe,4.0,poldrack-single-stim,s525
2956,2956,81,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",390,,29353,probe,5.0,poldrack-single-stim,s525
2957,2957,84,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",379,,34446,probe,6.0,poldrack-single-stim,s525
2958,2958,87,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",553,,38452,probe,7.0,poldrack-single-stim,s525
2959,2959,90,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",245,,42457,probe,8.0,poldrack-single-stim,s525
2960,2960,93,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",622,,46464,probe,9.0,poldrack-single-stim,s525
2961,2961,96,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",413,,50607,probe,10.0,poldrack-single-stim,s525
2962,2962,99,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",240,,55156,probe,11.0,poldrack-single-stim,s525
2963,2963,102,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",496,,59434,probe,12.0,poldrack-single-stim,s525
2964,2964,105,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",337,,64527,probe,13.0,poldrack-single-stim,s525
2965,2965,108,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",431,,68533,probe,14.0,poldrack-single-stim,s525
2966,2966,111,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",366,,73491,probe,15.0,poldrack-single-stim,s525
2967,2967,114,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",549,,77634,probe,16.0,poldrack-single-stim,s525
2968,2968,117,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",414,,81776,probe,17.0,poldrack-single-stim,s525
2969,2969,120,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",490,,85781,probe,18.0,poldrack-single-stim,s525
2970,2970,123,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",605,,89924,probe,19.0,poldrack-single-stim,s525
2971,2971,126,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",350,,93931,probe,20.0,poldrack-single-stim,s525
2972,2972,129,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",486,,98617,probe,21.0,poldrack-single-stim,s525
2973,2973,132,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",357,,102626,probe,22.0,poldrack-single-stim,s525
2974,2974,135,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",375,,107041,probe,23.0,poldrack-single-stim,s525
2975,2975,138,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",207,,111182,probe,24.0,poldrack-single-stim,s525
2976,2976,141,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",254,,115324,probe,25.0,poldrack-single-stim,s525
2977,2977,144,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",499,,119466,probe,26.0,poldrack-single-stim,s525
2978,2978,147,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",529,,123473,probe,27.0,poldrack-single-stim,s525
2979,2979,150,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",333,,128023,probe,28.0,poldrack-single-stim,s525
2980,2980,153,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",616,,132708,probe,29.0,poldrack-single-stim,s525
2981,2981,156,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",901,,136850,probe,30.0,poldrack-single-stim,s525
2982,2982,159,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",557,,141127,probe,31.0,poldrack-single-stim,s525
2983,2983,162,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",457,,145133,probe,32.0,poldrack-single-stim,s525
2984,2984,165,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",454,,149546,probe,33.0,poldrack-single-stim,s525
2985,2985,168,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",364,,154096,probe,34.0,poldrack-single-stim,s525
2986,2986,171,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",361,,158239,probe,35.0,poldrack-single-stim,s525
2987,2987,174,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",472,,162517,probe,36.0,poldrack-single-stim,s525
2988,2988,177,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",469,,166659,probe,37.0,poldrack-single-stim,s525
2989,2989,180,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",222,,170936,probe,38.0,poldrack-single-stim,s525
2990,2990,183,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",390,,174942,probe,39.0,poldrack-single-stim,s525
2991,2991,184,,,,,dot_pattern_expectancy,-1.0,none,-1,,182444,rest_block,,poldrack-single-stim,s525
2992,2992,188,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",572,,189590,probe,0.0,poldrack-single-stim,s525
2993,2993,191,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",687,,193596,probe,1.0,poldrack-single-stim,s525
2994,2994,194,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",470,,198147,probe,2.0,poldrack-single-stim,s525
2995,2995,197,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",395,,202425,probe,3.0,poldrack-single-stim,s525
2996,2996,200,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",330,,206566,probe,4.0,poldrack-single-stim,s525
2997,2997,203,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",399,,210708,probe,5.0,poldrack-single-stim,s525
2998,2998,206,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1178,,214714,probe,6.0,poldrack-single-stim,s525
2999,2999,209,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",407,,218719,probe,7.0,poldrack-single-stim,s525
3000,3000,212,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",444,,223269,probe,8.0,poldrack-single-stim,s525
3001,3001,215,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",424,,228226,probe,9.0,poldrack-single-stim,s525
3002,3002,218,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",409,,232641,probe,10.0,poldrack-single-stim,s525
3003,3003,221,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",421,,236648,probe,11.0,poldrack-single-stim,s525
3004,3004,224,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",376,,241061,probe,12.0,poldrack-single-stim,s525
3005,3005,227,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",91,,245747,probe,13.0,poldrack-single-stim,s525
3006,3006,230,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",370,,249753,probe,14.0,poldrack-single-stim,s525
3007,3007,233,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",5,,254168,probe,15.0,poldrack-single-stim,s525
3008,3008,236,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",262,,258991,probe,16.0,poldrack-single-stim,s525
3009,3009,239,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",527,,263814,probe,17.0,poldrack-single-stim,s525
3010,3010,242,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",233,,267954,probe,18.0,poldrack-single-stim,s525
3011,3011,245,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",461,,271961,probe,19.0,poldrack-single-stim,s525
3012,3012,248,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",300,,276376,probe,20.0,poldrack-single-stim,s525
3013,3013,251,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",524,,280383,probe,21.0,poldrack-single-stim,s525
3014,3014,254,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",528,,285204,probe,22.0,poldrack-single-stim,s525
3015,3015,257,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",538,,289210,probe,23.0,poldrack-single-stim,s525
3016,3016,260,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",674,,294439,probe,24.0,poldrack-single-stim,s525
3017,3017,263,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",582,,298444,probe,25.0,poldrack-single-stim,s525
3018,3018,266,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",451,,302586,probe,26.0,poldrack-single-stim,s525
3019,3019,269,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",358,,306727,probe,27.0,poldrack-single-stim,s525
3020,3020,272,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",540,,311005,probe,28.0,poldrack-single-stim,s525
3021,3021,275,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",261,,315282,probe,29.0,poldrack-single-stim,s525
3022,3022,278,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",435,,319288,probe,30.0,poldrack-single-stim,s525
3023,3023,281,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",275,,324246,probe,31.0,poldrack-single-stim,s525
3024,3024,284,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",393,,328387,probe,32.0,poldrack-single-stim,s525
3025,3025,287,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",362,,332529,probe,33.0,poldrack-single-stim,s525
3026,3026,290,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",377,,336536,probe,34.0,poldrack-single-stim,s525
3027,3027,293,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",315,,340542,probe,35.0,poldrack-single-stim,s525
3028,3028,296,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",351,,345363,probe,36.0,poldrack-single-stim,s525
3029,3029,299,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",578,,349914,probe,37.0,poldrack-single-stim,s525
3030,3030,302,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",478,,356369,probe,38.0,poldrack-single-stim,s525
3031,3031,305,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",366,,360510,probe,39.0,poldrack-single-stim,s525
3032,3032,306,,,,,dot_pattern_expectancy,-1.0,none,-1,,368013,rest_block,,poldrack-single-stim,s525
3033,3033,310,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",543,,375159,probe,0.0,poldrack-single-stim,s525
3034,3034,313,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",348,,379303,probe,1.0,poldrack-single-stim,s525
3035,3035,316,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",467,,383309,probe,2.0,poldrack-single-stim,s525
3036,3036,319,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",465,,387316,probe,3.0,poldrack-single-stim,s525
3037,3037,322,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",472,,391730,probe,4.0,poldrack-single-stim,s525
3038,3038,325,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",277,,395872,probe,5.0,poldrack-single-stim,s525
3039,3039,328,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",319,,400421,probe,6.0,poldrack-single-stim,s525
3040,3040,331,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",594,,404699,probe,7.0,poldrack-single-stim,s525
3041,3041,334,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",511,,408704,probe,8.0,poldrack-single-stim,s525
3042,3042,337,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",373,,413390,probe,9.0,poldrack-single-stim,s525
3043,3043,340,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",532,,417396,probe,10.0,poldrack-single-stim,s525
3044,3044,343,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",424,,423579,probe,11.0,poldrack-single-stim,s525
3045,3045,346,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",254,,427720,probe,12.0,poldrack-single-stim,s525
3046,3046,349,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",220,,431864,probe,13.0,poldrack-single-stim,s525
3047,3047,352,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",98,,435871,probe,14.0,poldrack-single-stim,s525
3048,3048,355,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",368,,440286,probe,15.0,poldrack-single-stim,s525
3049,3049,358,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",477,,444428,probe,16.0,poldrack-single-stim,s525
3050,3050,361,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",276,,448433,probe,17.0,poldrack-single-stim,s525
3051,3051,364,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",358,,452847,probe,18.0,poldrack-single-stim,s525
3052,3052,367,BY,0.0,71.0,test,dot_pattern_expectancy,-1.0,"89,71",-1,,457532,probe,19.0,poldrack-single-stim,s525
3053,3053,370,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",438,,461810,probe,20.0,poldrack-single-stim,s525
3054,3054,373,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",462,,465815,probe,21.0,poldrack-single-stim,s525
3055,3055,376,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",325,,469821,probe,22.0,poldrack-single-stim,s525
3056,3056,379,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",329,,474370,probe,23.0,poldrack-single-stim,s525
3057,3057,382,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",425,,479736,probe,24.0,poldrack-single-stim,s525
3058,3058,385,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",251,,483741,probe,25.0,poldrack-single-stim,s525
3059,3059,388,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",297,,488019,probe,26.0,poldrack-single-stim,s525
3060,3060,391,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",816,,492296,probe,27.0,poldrack-single-stim,s525
3061,3061,394,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",384,,497662,probe,28.0,poldrack-single-stim,s525
3062,3062,397,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",420,,501939,probe,29.0,poldrack-single-stim,s525
3063,3063,400,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",232,,506081,probe,30.0,poldrack-single-stim,s525
3064,3064,403,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",367,,511038,probe,31.0,poldrack-single-stim,s525
3065,3065,406,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",442,,515179,probe,32.0,poldrack-single-stim,s525
3066,3066,409,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",280,,519186,probe,33.0,poldrack-single-stim,s525
3067,3067,412,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",578,,523329,probe,34.0,poldrack-single-stim,s525
3068,3068,415,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",428,,527471,probe,35.0,poldrack-single-stim,s525
3069,3069,418,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",291,,532157,probe,36.0,poldrack-single-stim,s525
3070,3070,421,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",715,,536163,probe,37.0,poldrack-single-stim,s525
3071,3071,424,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1007,,540306,probe,38.0,poldrack-single-stim,s525
3072,3072,427,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",611,,544447,probe,39.0,poldrack-single-stim,s525
3073,3073,428,,,,,dot_pattern_expectancy,-1.0,none,-1,,551950,rest_block,,poldrack-single-stim,s525
3074,3074,432,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",517,,559639,probe,0.0,poldrack-single-stim,s525
3075,3075,435,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",619,,564462,probe,1.0,poldrack-single-stim,s525
3076,3076,438,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",689,,568605,probe,2.0,poldrack-single-stim,s525
3077,3077,441,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",637,,573019,probe,3.0,poldrack-single-stim,s525
3078,3078,444,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",529,,579065,probe,4.0,poldrack-single-stim,s525
3079,3079,447,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",336,,583206,probe,5.0,poldrack-single-stim,s525
3080,3080,450,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",337,,587211,probe,6.0,poldrack-single-stim,s525
3081,3081,453,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",408,,591219,probe,7.0,poldrack-single-stim,s525
3082,3082,456,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",593,,595498,probe,8.0,poldrack-single-stim,s525
3083,3083,459,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",201,,600457,probe,9.0,poldrack-single-stim,s525
3084,3084,462,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",371,,604871,probe,10.0,poldrack-single-stim,s525
3085,3085,465,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",223,,609011,probe,11.0,poldrack-single-stim,s525
3086,3086,468,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",399,,613018,probe,12.0,poldrack-single-stim,s525
3087,3087,471,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",716,,617159,probe,13.0,poldrack-single-stim,s525
3088,3088,474,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",708,,621301,probe,14.0,poldrack-single-stim,s525
3089,3089,477,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",315,,626258,probe,15.0,poldrack-single-stim,s525
3090,3090,480,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",644,,630263,probe,16.0,poldrack-single-stim,s525
3091,3091,483,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",296,,634269,probe,17.0,poldrack-single-stim,s525
3092,3092,486,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",390,,638411,probe,18.0,poldrack-single-stim,s525
3093,3093,489,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",604,,642552,probe,19.0,poldrack-single-stim,s525
3094,3094,492,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",586,,646693,probe,20.0,poldrack-single-stim,s525
3095,3095,495,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",448,,650700,probe,21.0,poldrack-single-stim,s525
3096,3096,498,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",521,,654707,probe,22.0,poldrack-single-stim,s525
3097,3097,501,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1529,,658984,probe,23.0,poldrack-single-stim,s525
3098,3098,504,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",433,,663672,probe,24.0,poldrack-single-stim,s525
3099,3099,507,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",323,,667950,probe,25.0,poldrack-single-stim,s525
3100,3100,510,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",292,,671957,probe,26.0,poldrack-single-stim,s525
3101,3101,513,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",634,,675965,probe,27.0,poldrack-single-stim,s525
3102,3102,516,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",499,,680107,probe,28.0,poldrack-single-stim,s525
3103,3103,519,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",751,,684793,probe,29.0,poldrack-single-stim,s525
3104,3104,522,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",390,,689615,probe,30.0,poldrack-single-stim,s525
3105,3105,525,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",324,,693755,probe,31.0,poldrack-single-stim,s525
3106,3106,528,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",654,,698441,probe,32.0,poldrack-single-stim,s525
3107,3107,531,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",813,,702991,probe,33.0,poldrack-single-stim,s525
3108,3108,534,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",485,,707269,probe,34.0,poldrack-single-stim,s525
3109,3109,537,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",435,,711275,probe,35.0,poldrack-single-stim,s525
3110,3110,540,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",588,,715961,probe,36.0,poldrack-single-stim,s525
3111,3111,543,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",709,,720920,probe,37.0,poldrack-single-stim,s525
3112,3112,546,AX,0.0,89.0,test,dot_pattern_expectancy,71.0,"89,71",1039,,725064,probe,38.0,poldrack-single-stim,s525
3113,3113,549,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",707,,729477,probe,39.0,poldrack-single-stim,s525
3114,3114,7,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",1005,,-86576,probe,0.0,poldrack-single-stim,s526
3115,3115,11,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",933,,-81466,probe,1.0,poldrack-single-stim,s526
3116,3116,15,AY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",765,,-76157,probe,2.0,poldrack-single-stim,s526
3117,3117,19,BY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",454,,-71648,probe,3.0,poldrack-single-stim,s526
3118,3118,23,BX,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",789,,-66140,probe,4.0,poldrack-single-stim,s526
3119,3119,27,BY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",421,,-61432,probe,5.0,poldrack-single-stim,s526
3120,3120,31,AY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",857,,-56924,probe,6.0,poldrack-single-stim,s526
3121,3121,35,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",646,,-52415,probe,7.0,poldrack-single-stim,s526
